price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd
2387000,15/10/16,Stanmore,3,4,2,309,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2
2250000,15/10/16,Neutral Bay,1,3,1,233,House,10488,70512,1.28,-33.83489,151.21821,72,1.5,167.6,3.44
1750000,15/10/16,Stanmore,2,3,1,226,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2
1720000,15/10/16,Stanmore,1,3,1,304,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2
1697500,15/10/16,South Coogee,2,4,2,290,House,5502,39260,1.132,-33.93221,151.25393,71,1.5,167.6,8.48
1577500,15/10/16,Stanmore,2,4,1,475,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2
1520000,15/10/16,Earlwood,1,3,2,594,House,17741,35412,5.609,-33.92492,151.13127,33,1.5,167.6,9.84
1320000,15/10/16,Point Frederick,2,4,2,746,House,1927,36868,0.596,-33.44184,151.34373,8,1.5,167.6,48.56
1090000,15/10/16,East Hills,1,4,3,961,House,3206,34268,1.427,-33.96119,150.98818,9,1.5,167.6,23.11
955000,15/10/16,Lidcombe,1,3,2,417,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99
850000,15/10/16,Cecil Hills,2,4,2,608,House,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92
600000,15/10/16,Bateau Bay,1,4,1,665,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
890000,16/10/16,Blaxland,2,4,2,1037,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
2101000,17/10/16,Carlton,3,7,2,548,House,10722,32656,2.065,-33.97075,151.1214,36,1.5,167.6,14.29
1980200,17/10/16,Fairlight,2,3,1,278,Semi-Detached,5840,65000,1.168,-33.79412,151.27428,38,1.5,167.6,9.88
1920000,17/10/16,East Lindfield,2,5,1,811,House,3711,47788,2.331,-33.76741,151.18832,107,1.5,167.6,11.02
1300000,17/10/16,St Peters,1,3,1,215,House,3145,58968,1.73,-33.91594,151.17672,0,1.5,167.6,6.42
1185000,17/10/16,Avoca Beach,2,4,2,1094,House,4584,39728,4.442,-33.46746,151.42812,0,1.5,167.6,48.53
860000,17/10/16,Colebee,2,4,2,451,House,1931,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09
785000,17/10/16,Lakemba,1,3,5,442,House,17023,22204,2.187,-33.91825,151.07547,33,1.5,167.6,13.76
775000,17/10/16,Rooty Hill,2,4,2,478,House,14704,33176,6.808,-33.77213,150.845,43,1.5,167.6,35.32
755000,17/10/16,Glenfield,2,4,2,604,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
705000,17/10/16,Rooty Hill,2,5,1,567,House,14704,33176,6.808,-33.77213,150.845,43,1.5,167.6,35.32
640000,17/10/16,Blaxland,1,2,1,1194,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
906000,18/10/16,Blaxland,2,4,2,747,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
875000,18/10/16,Milperra,1,4,2,658,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,167.6,22.57
690000,18/10/16,Mount Pritchard,2,5,2,680,House,9955,24128,3.094,-33.90435,150.90114,46,1.5,167.6,28.89
425000,18/10/16,Hamlyn Terrace,1,3,1,382,House,6069,29952,5.215,-33.25323,151.47277,17,1.5,167.6,72.13
415000,18/10/16,Hamlyn Terrace,1,3,1,387,House,6069,29952,5.215,-33.25323,151.47277,17,1.5,167.6,72.13
1040000,19/10/16,Breakfast Point,2,2,1,137,Apartment / Unit / Flat,4188,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49
860000,19/10/16,Toongabbie,1,3,2,575,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
1620000,20/10/16,Wagstaffe,3,4,4,683,House,222,41964,0.398,-33.52349,151.34031,47,1.5,167.6,39.78
1285000,20/10/16,Hurlstone Park,1,2,0,266,House,4692,39624,1.201,-33.91005,151.12854,28,1.5,167.6,9.03
1150000,20/10/16,Hammondville,2,4,2,816,House,3493,32292,1.818,-33.95082,150.95833,14,1.5,167.6,25.13
622000,20/10/16,Glenfield,2,4,1,293,Villa,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
3100000,21/10/16,Waterloo,3,4,1,455,House,14616,40872,1.134,-33.90035,151.20733,30,1.5,167.6,3.91
2525000,21/10/16,Breakfast Point,3,5,2,450,House,4188,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49
1400000,21/10/16,South Turramurra,1,3,3,800,House,3084,44772,3.062,-33.7525,151.10676,97,1.5,167.6,15.73
935000,21/10/16,Rhodes,2,2,1,110,Apartment / Unit / Flat,11906,38272,1.006,-33.83004,151.0887,7,1.5,167.6,11.87
749990,21/10/16,Jordan Springs,2,4,2,375,House,5156,50076,3.981,-33.72309,150.73341,44,1.5,167.6,46.85
557500,21/10/16,Bateau Bay,1,3,2,821,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
2650000,22/10/16,Breakfast Point,3,5,2,473,House,4188,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49
2360000,22/10/16,Collaroy Plateau,3,5,2,1018,House,4767,45500,1.22,-33.73128,151.28955,96,1.5,167.6,16.58
2081000,22/10/16,Bexley North,2,5,2,645,House,4097,31876,1.204,-33.94238,151.11532,41,1.5,167.6,12.24
2001000,22/10/16,Killara,2,4,0,1005,House,10574,49452,4.632,-33.76899,151.15799,116,1.5,167.6,11.7
1615000,22/10/16,Campsie,2,4,1,560,House,24541,25272,3.373,-33.91457,151.10339,35,1.5,167.6,11.28
1533000,22/10/16,Wollstonecraft,2,3,1,411,Apartment / Unit / Flat,8323,72176,1.201,-33.83315,151.19595,55,1.5,167.6,3.78
1405000,22/10/16,Kyle Bay,1,3,1,689,House,1035,47528,0.369,-33.98937,151.10096,12,1.5,167.6,17.07
1050000,22/10/16,Bateau Bay,3,5,1,619,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
537000,22/10/16,Bateau Bay,1,3,1,600,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
1282000,24/10/16,Cecil Hills,3,4,2,781,House,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92
1195000,24/10/16,Toongabbie,3,5,3,560,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
955000,24/10/16,Blaxland,2,4,2,702,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
850500,24/10/16,Milperra,1,4,2,556,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,167.6,22.57
760000,24/10/16,Glenfield,2,3,2,313,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
1200000,25/10/16,South Turramurra,1,3,1,929,House,3084,44772,3.062,-33.7525,151.10676,97,1.5,167.6,15.73
900000,25/10/16,Berala,1,4,1,491,House,9049,24544,2.128,-33.87461,151.03345,34,1.5,167.6,16.36
895000,25/10/16,Toongabbie,1,3,2,557,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
753000,25/10/16,Toongabbie,1,3,1,556,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
675000,25/10/16,Bateau Bay,3,4,3,569,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
550000,25/10/16,Bateau Bay,2,3,0,550,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
14500000,26/10/16,Darling Point,4,5,2,1157,House,4190,83096,0.671,-33.87237,151.2356,10,1.5,167.6,2.51
2975000,26/10/16,Stanmore,3,4,2,668,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2
1935000,26/10/16,Clareville,1,2,3,739,House,742,57148,0.504,-33.63655,151.31075,50,1.5,167.6,27.02
1650000,26/10/16,Narraweena,2,3,2,727,House,6608,34008,1.776,-33.75,151.27239,83,1.5,167.6,14.02
1485000,26/10/16,Kensington,2,2,1,126,Apartment / Unit / Flat,15004,26728,2.669,-33.91291,151.22388,28,1.5,167.6,5.45
660000,26/10/16,Bateau Bay,2,3,2,650,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
621000,26/10/16,Bateau Bay,2,4,2,556,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
530000,26/10/16,Hamlyn Terrace,2,3,2,465,House,6069,29952,5.215,-33.25323,151.47277,17,1.5,167.6,72.13
440000,26/10/16,Charmhaven,1,3,1,556,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,167.6,75.6
3175000,27/10/16,Neutral Bay,2,3,1,354,House,10488,70512,1.28,-33.83489,151.21821,72,1.5,167.6,3.44
640000,27/10/16,Bateau Bay,2,4,3,683,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
2525000,28/10/16,Engadine,1,3,1,1935,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
2225000,28/10/16,Fairlight,2,3,2,219,Apartment / Unit / Flat,5840,65000,1.168,-33.79412,151.27428,38,1.5,167.6,9.88
2200000,28/10/16,Fairlight,2,3,1,272,Semi-Detached,5840,65000,1.168,-33.79412,151.27428,38,1.5,167.6,9.88
2175000,28/10/16,Haberfield,2,3,3,633,House,6457,41652,2.383,-33.87968,151.1391,21,1.5,167.6,6.75
1305000,28/10/16,Stanmore,2,3,1,234,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2
1100000,28/10/16,Engadine,2,4,2,600,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
795000,28/10/16,Toongabbie,1,3,3,570,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
490000,28/10/16,Glenfield,1,2,1,271,Villa,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
4770000,29/10/16,Wollstonecraft,2,4,4,1248,House,8323,72176,1.201,-33.83315,151.19595,55,1.5,167.6,3.78
3150000,29/10/16,Lane Cove,4,5,1,695,House,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67
2620000,29/10/16,Melrose Park,3,5,2,882,House,1574,41028,1.077,-33.81322,151.07389,15,1.5,167.6,13.84
2000000,29/10/16,Lane Cove,2,4,1,560,House,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67
1885000,29/10/16,Lane Cove,1,4,3,854,House,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67
1685000,29/10/16,Freshwater,0,0,0,510,Vacant land,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07
1620000,29/10/16,Manly Vale,1,3,2,746,House,6160,48620,1.905,-33.78215,151.26601,31,1.5,167.6,10.57
1600000,29/10/16,Arncliffe,2,3,3,697,House,10590,32708,2.943,-33.93868,151.14572,32,1.5,167.6,10.09
1170000,29/10/16,Marsfield,2,3,2,194,Semi-Detached,13297,32448,3.863,-33.77752,151.10509,87,1.5,167.6,13.73
1156000,29/10/16,Tennyson Point,2,2,1,166,Villa,1219,48568,0.449,-33.83175,151.11687,24,1.5,167.6,9.37
1121000,29/10/16,St Peters,1,2,3,215,House,3145,58968,1.73,-33.91594,151.17672,0,1.5,167.6,6.42
1041000,29/10/16,Toongabbie,3,5,1,383,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
845000,29/10/16,Marsfield,1,2,1,121,Townhouse,13297,32448,3.863,-33.77752,151.10509,87,1.5,167.6,13.73
822000,29/10/16,Glen Alpine,2,4,2,800,House,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41
661000,29/10/16,Lane Cove,1,2,1,2042,Apartment / Unit / Flat,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67
4500000,31/10/16,Clareville,2,3,3,1322,House,742,57148,0.504,-33.63655,151.31075,50,1.5,167.6,27.02
1770000,31/10/16,St Ives,3,5,2,930,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
1750000,31/10/16,Dolans Bay,3,4,3,594,House,598,46800,0.259,-34.06337,151.12578,26,1.5,167.6,23.32
1630000,31/10/16,Stanmore,1,3,0,223,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2
860000,31/10/16,Freshwater,1,2,1,85,Apartment / Unit / Flat,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07
855000,31/10/16,Toongabbie,1,4,1,648,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
851000,31/10/16,Glenfield,2,5,2,660,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
770000,31/10/16,Blaxland,2,3,2,695,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
620000,31/10/16,Niagara Park,2,4,1,645,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43
830000,1/11/16,Blackwall,3,4,2,516,House,1888,31148,1.143,-33.50518,151.33518,80,2,150.9,41.58
304000,1/11/16,Wyongah,1,2,1,765,House,2020,32448,1.068,-33.27022,151.48554,22,2,150.9,70.78
7400000,2/11/16,Lavender Bay,4,5,4,720,House,941,72540,0.164,-33.84388,151.20761,16,2,150.9,2.37
880000,2/11/16,Macmasters Beach,2,4,3,834,House,1294,37440,5.879,-33.49756,151.40816,46,2,150.9,44.72
675000,2/11/16,North Avoca,2,3,2,714,House,2200,45084,1.497,-33.45608,151.43598,18,2,150.9,49.98
576000,2/11/16,Chittaway Bay,2,3,1,676,House,2028,31668,1.116,-33.32678,151.44557,3,2,150.9,63.59
1745000,3/11/16,East Lindfield,2,4,1,866,House,3711,47788,2.331,-33.76741,151.18832,107,2,155.2,11.02
1650000,3/11/16,Beecroft,2,4,6,954,House,9396,47112,5.117,-33.75342,151.06372,130,2,155.2,18.35
1080000,3/11/16,Croydon,2,2,3,218,Semi-Detached,10612,34996,2.435,-33.88062,151.1169,28,2,155.2,8.77
850000,3/11/16,The Entrance North,3,6,2,556,House,1474,31148,1.018,-33.33333,151.50775,0,2,155.2,65.14
751000,3/11/16,Rosebery,2,2,1,123,Apartment / Unit / Flat,10117,42172,1.928,-33.91857,151.20485,18,2,155.2,5.94
427000,3/11/16,Chittaway Bay,1,2,2,285,House,2028,31668,1.116,-33.32678,151.44557,3,2,155.2,63.59
419000,4/11/16,Budgewoi,1,3,0,556,House,3360,29120,2.814,-33.23957,151.56058,3,2,155.2,76.65
335000,4/11/16,Budgewoi,1,3,1,455,House,3360,29120,2.814,-33.23957,151.56058,3,2,155.2,76.65
1750000,5/11/16,Birchgrove,2,3,2,211,Townhouse,3303,78780,0.586,-33.85093,151.18309,24,1.77,155.2,2.94
740000,5/11/16,Fairfield Heights,1,3,1,505,House,7517,20696,1.474,-33.86713,150.94148,34,1.77,155.2,24.84
700000,5/11/16,Canley Vale,3,5,3,577,House,10216,20592,2.887,-33.88495,150.95058,11,1.77,155.2,24.09
540000,5/11/16,Bradbury,1,4,1,670,House,8800,31980,3.734,-34.08405,150.81805,126,1.77,155.2,43.6
1510000,6/11/16,Carlton,3,4,2,481,House,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29
1410000,6/11/16,Peakhurst,3,5,2,695,House,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67
1255000,6/11/16,Sydney Olympic Park,2,3,2,152,Apartment / Unit / Flat,1736,45968,6.629,-33.83935,151.06654,11,1.75,159.3,13.57
800000,6/11/16,Penshurst,1,2,1,550,House,12786,34684,2.516,-33.96482,151.08475,62,1.75,159.3,16.01
833000,7/11/16,St Clair,3,5,3,869,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76
720000,7/11/16,Riverstone,2,4,4,556,House,7247,36764,22.465,-33.66886,150.85969,28,1.75,159.3,39.07
2150000,8/11/16,Collaroy Plateau,3,4,3,942,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58
1238000,8/11/16,Collaroy Plateau,1,4,2,417,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58
560000,9/11/16,Long Jetty,1,3,1,550,House,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67
2000000,10/11/16,Pendle Hill,0,0,0,430,House,7247,30680,1.964,-33.80402,150.95535,52,1.5,167.6,24.52
1650000,10/11/16,North Sydney,1,3,3,206,Terrace,7705,68744,1.471,-33.83662,151.20958,72,1.5,167.6,3.16
1030000,10/11/16,Lapstone,4,4,1,1457,House,961,43524,1.399,-33.77461,150.63551,178,1.5,167.6,54.12
967000,10/11/16,Berowra,1,3,2,682,House,4721,44200,8.297,-33.62806,151.15004,194,1.5,167.6,26.88
615000,10/11/16,Colebee,0,0,0,593,Vacant land,1931,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09
527000,10/11/16,Colebee,0,0,0,546,Vacant land,1931,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09
3650000,11/11/16,Balmain,3,5,2,463,House,10453,69784,1.538,-33.85833,151.18067,36,1.5,167.6,2.81
2200000,11/11/16,St Ives,3,5,2,955,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
1580000,11/11/16,Bexley,0,0,8,769,Development Site,19733,31512,4.366,-33.95213,151.1183,50,1.5,167.6,12.84
932000,11/11/16,Toongabbie,2,4,1,607,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
900000,11/11/16,Engadine,2,5,1,822,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
885000,11/11/16,Berowra,1,3,0,446,House,4721,44200,8.297,-33.62806,151.15004,194,1.5,167.6,26.88
840000,11/11/16,St Peters,2,2,1,103,Apartment / Unit / Flat,3145,58968,1.73,-33.91594,151.17672,0,1.5,167.6,6.42
706000,11/11/16,Glenfield,1,3,1,606,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
560000,11/11/16,Engadine,1,2,1,110,Apartment / Unit / Flat,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
370000,11/11/16,San Remo,1,3,1,575,House,4351,27248,2.282,-33.21474,151.52049,12,1.5,167.6,77.69
640000,12/11/16,Ropes Crossing,2,3,2,321,House,6171,44304,5.503,-33.72757,150.77848,35,1.5,172.7,42.77
2366000,13/11/16,St Ives,2,5,2,923,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
1218000,14/11/16,Engadine,2,4,2,645,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
1050000,14/11/16,Engadine,2,4,2,657,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
1030000,14/11/16,Narwee,2,3,1,426,House,5618,27404,1.267,-33.9472,151.06843,42,1.5,167.6,15.94
973000,14/11/16,Engadine,2,3,1,727,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
875000,14/11/16,Toongabbie,3,4,2,388,Duplex,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
824000,14/11/16,Kings Park,1,4,2,828,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,167.6,31.21
715000,14/11/16,Glenfield,2,3,1,319,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
550000,14/11/16,Colebee,0,0,0,480,Vacant land,1931,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09
5750000,15/11/16,Bellevue Hill,4,5,2,956,House,10716,68536,2.373,-33.87976,151.25633,75,1.5,167.6,4.59
3100000,15/11/16,St Ives,3,4,4,1695,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
931500,15/11/16,East Hills,3,5,1,360,House,3206,34268,1.427,-33.96119,150.98818,9,1.5,167.6,23.11
830000,15/11/16,Toongabbie,1,3,2,563,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
820000,15/11/16,Blaxland,1,3,0,1566,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
560000,15/11/16,Niagara Park,1,3,1,575,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43
2600000,16/11/16,Lane Cove,1,4,2,763,House,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67
1638000,16/11/16,Narraweena,3,5,2,796,House,6608,34008,1.776,-33.75,151.27239,83,1.5,167.6,14.02
940000,16/11/16,Colebee,2,4,2,600,House,1931,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09
870000,16/11/16,Lane Cove,1,2,1,2093,Apartment / Unit / Flat,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67
830000,16/11/16,Kensington,1,2,1,67,Apartment / Unit / Flat,15004,26728,2.669,-33.91291,151.22388,28,1.5,167.6,5.45
803000,16/11/16,Claremont Meadows,2,4,2,553,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,167.6,43.49
756000,16/11/16,Blaxland,2,5,1,2561,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
585000,16/11/16,Westmead,1,2,1,141,Apartment / Unit / Flat,16309,40040,2.945,-33.80918,150.98696,41,1.5,167.6,21.55
3880000,17/11/16,Turramurra,2,4,2,1140,House,11919,49920,6.001,-33.73444,151.12793,183,1.5,167.6,16.36
945000,17/11/16,Engadine,2,3,1,581,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
850000,17/11/16,Glenfield,2,4,1,550,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
825000,17/11/16,Toongabbie,2,3,1,355,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
790000,17/11/16,Blaxland,1,3,1,1208,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
492000,17/11/16,Lake Munmorah,3,4,4,525,House,5248,27092,5.708,-33.19331,151.5733,13,1.5,167.6,81.81
1800000,18/11/16,Narraweena,2,3,2,562,House,6608,34008,1.776,-33.75,151.27239,83,1.5,167.6,14.02
1465000,18/11/16,Narraweena,2,3,2,556,House,6608,34008,1.776,-33.75,151.27239,83,1.5,167.6,14.02
1400000,18/11/16,Engadine,3,7,2,556,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
1085000,18/11/16,Engadine,2,4,2,563,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
520000,18/11/16,Niagara Park,1,3,1,638,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43
2820000,19/11/16,Breakfast Point,3,5,2,450,House,4188,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49
1320000,19/11/16,Caringbah South,2,4,2,433,House,12242,42172,4.092,-34.05314,151.1205,52,1.5,167.6,22.43
1290000,19/11/16,Marayong,2,4,3,1229,House,7706,30992,2.72,-33.74925,150.89081,39,1.5,167.6,32.22
1050000,19/11/16,Sandy Point,4,4,2,556,House,590,48880,0.399,-33.97576,150.99327,32,1.5,167.6,23.49
760000,19/11/16,Bexley,1,2,2,127,Villa,19733,31512,4.366,-33.95213,151.1183,50,1.5,167.6,12.84
420000,19/11/16,Gosford,1,2,1,148,Townhouse,3499,37388,2.951,-33.42389,151.34058,30,1.5,167.6,50.42
1760000,20/11/16,Roseville Chase,2,4,1,973,House,1616,52728,1.265,-33.77471,151.20025,64,1.5,167.6,10.07
4500000,21/11/16,Clareville,3,4,3,696,House,742,57148,0.504,-33.63655,151.31075,50,1.5,167.6,27.02
1075000,21/11/16,Stanhope Gardens,2,4,2,503,House,9163,45864,2.84,-33.71551,150.92733,64,1.5,167.6,30.99
1020000,21/11/16,Milperra,2,5,2,695,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,167.6,22.57
935000,21/11/16,Niagara Park,3,4,4,2023,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43
642500,21/11/16,Blaxland,3,4,3,721,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
1950000,22/11/16,Neutral Bay,1,3,1,285,House,10488,70512,1.28,-33.83489,151.21821,72,1.5,167.6,3.44
1350000,22/11/16,Lane Cove,1,2,1,215,House,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67
1325000,22/11/16,Berowra,2,5,2,586,House,4721,44200,8.297,-33.62806,151.15004,194,1.5,167.6,26.88
1127500,22/11/16,Engadine,2,4,2,715,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
1070000,22/11/16,Bangor,3,4,3,714,House,5568,44096,3.922,-34.01671,151.03226,100,1.5,167.6,23.5
1050000,22/11/16,Minchinbury,2,4,6,1006,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,167.6,36.32
490000,22/11/16,Glenfield,1,3,1,159,House,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57
6000000,23/11/16,Bellevue Hill,5,5,2,851,House,10716,68536,2.373,-33.87976,151.25633,75,1.5,167.6,4.59
2420000,23/11/16,Ingleburn,3,5,2,1474,House,15039,33124,12.454,-34.0051,150.8581,41,1.5,167.6,36.04
2000000,23/11/16,Church Point,3,4,4,1735,House,997,54132,0.721,-33.65154,151.28137,73,1.5,167.6,24.6
840000,23/11/16,Engadine,1,3,1,173,Villa,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
640000,23/11/16,Hamlyn Terrace,2,4,2,608,House,6069,29952,5.215,-33.25323,151.47277,17,1.5,167.6,72.13
420000,23/11/16,Jordan Springs,0,0,0,460,Vacant land,5156,50076,3.981,-33.72309,150.73341,44,1.5,167.6,46.85
4150000,24/11/16,Sydney,2,3,2,186,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,1.5,167.6,0.31
1150000,24/11/16,Berowra,2,4,3,1194,House,4721,44200,8.297,-33.62806,151.15004,194,1.5,167.6,26.88
1075000,24/11/16,Bangor,3,4,1,558,House,5568,44096,3.922,-34.01671,151.03226,100,1.5,167.6,23.5
700000,24/11/16,Colebee,0,0,0,650,Vacant land,1931,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09
640051,24/11/16,Glendenning,1,3,1,420,House,5131,37960,3.572,-33.74778,150.8557,32,1.5,167.6,35.29
2511000,25/11/16,Turramurra,3,5,2,900,House,11919,49920,6.001,-33.73444,151.12793,183,1.5,167.6,16.36
2500000,25/11/16,Balmain,2,4,1,354,House,10453,69784,1.538,-33.85833,151.18067,36,1.5,167.6,2.81
2500000,25/11/16,Chatswood,2,4,1,670,House,24913,38324,5.01,-33.7958,151.18087,108,1.5,167.6,8.15
2000000,25/11/16,Arncliffe,2,5,4,396,House,10590,32708,2.943,-33.93868,151.14572,32,1.5,167.6,10.09
1850000,25/11/16,Turramurra,2,4,2,1042,House,11919,49920,6.001,-33.73444,151.12793,183,1.5,167.6,16.36
1130000,25/11/16,Cecil Hills,2,4,2,562,House,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92
581000,25/11/16,Redfern,1,1,0,57,Apartment / Unit / Flat,13213,51532,1.172,-33.89313,151.20653,40,1.5,167.6,3.12
3575000,26/11/16,Chippendale,2,3,4,228,House,8617,28080,0.464,-33.88626,151.19999,25,1.5,167.6,2.52
3105000,26/11/16,Turramurra,2,3,2,2183,House,11919,49920,6.001,-33.73444,151.12793,183,1.5,167.6,16.36
2540000,26/11/16,Breakfast Point,4,4,2,162,House,4188,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49
2450000,26/11/16,Ultimo,2,3,2,231,House,8845,20072,0.559,-33.87941,151.19845,23,1.5,167.6,1.9
